|------
|Τμήμα|Έτος|Κωδικός ΚΕΝ|Ασφαλιστικός Φορέας|Πλήθος Νοσηλειών|Συνολικό Βασικό Έσοδο|Συνολική Πρόσθετη Χρέωση|Τελικό Σύνολο Εσόδων
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2021|Μ68Χ|GENERALI|1|3819.78|0.00|3819.78
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2021|Μ78Μ|ALLIANZ|1|1873.35|0.00|1873.35
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2021|Ξ20Χα|INTERAMERICAN|1|3838.32|2381.68|6220.00
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2021|Υ25Μ|EUROLIFE|1|1823.48|0.00|1823.48
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2021|Χ41Α|EUROLIFE|1|3166.04|0.00|3166.04
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2022|S25Α|NN|1|2884.27|841.83|3726.10
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2022|Β22Α|EUROLIFE|1|4834.80|2869.40|7704.20
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2022|Κ46Μ|INTERAMERICAN|1|633.34|793.20|1426.54
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2022|Ν02Χ|NN|1|4972.78|121.50|5094.28
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2022|Ν02Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4891.33|0.00|4891.33
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2022|Ν11Α|ETHNIKI|1|4445.67|0.00|4445.67
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2022|Ν12Μ|NN|1|2618.12|0.00|2618.12
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2022|Υ27Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|801.13|0.00|801.13
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2023|Κ08Μ|NN|1|1476.62|0.00|1476.62
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2023|Ν30Μα|NN|1|4627.40|0.00|4627.40
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2023|Τ27Μα|NN|1|601.99|159.90|761.89
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Γ05Μ|ALLIANZ|1|622.73|0.00|622.73
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Δ25Χ|NN|1|2568.58|2361.70|4930.28
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ε03Α|METLIFE|1|4522.31|0.00|4522.31
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ζ02Χ|ALLIANZ|1|3316.30|890.80|4207.10
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ζ22Μ|ETHNIKI|1|578.53|423.44|1001.97
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Η40Μα|ETHNIKI|1|4341.65|0.00|4341.65
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Η43Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1406.98|1275.84|2682.82
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Κ06Χ|METLIFE|1|2453.09|466.65|2919.74
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Λ03Μ|NN|1|3799.32|1413.15|5212.47
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Λ04Χ|INTERAMERICAN|1|3047.79|550.62|3598.41
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Λ26Α|ALLIANZ|1|3649.90|2096.08|5745.98
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Μ03Χ|ΕΟΠΥΥ|1|1266.74|828.78|2095.52
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Μ31Χ|GENERALI|1|4891.80|223.07|5114.87
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Μ76Χ|NN|1|4132.55|353.78|4486.33
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ν05Α|INTERAMERICAN|1|1947.61|211.79|2159.40
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ν06Χ|INTERAMERICAN|1|1238.76|517.32|1756.08
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ν07Χ|ETHNIKI|1|2304.38|822.66|3127.04
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ν31Χ|METLIFE|1|1628.77|562.62|2191.39
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ν32Χ|NN|1|4475.06|191.49|4666.55
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ν42Μα|ΕΟΠΥΥ|1|3548.12|0.00|3548.12
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ο61Χ|INTERAMERICAN|1|822.75|649.76|1472.51
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ρ24Χ|GENERALI|1|3782.33|705.48|4487.81
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Υ25Μ|NN|1|1708.35|0.00|1708.35
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Φ62Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|820.59|158.07|978.66
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ω02Μβ|INTERAMERICAN|1|4279.31|0.00|4279.31
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ω03Α|INTERAMERICAN|1|1339.26|2332.17|3671.43
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ω10Α|GENERALI|1|3846.08|1049.76|4895.84
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2024|Ω30Χ|INTERAMERICAN|1|4631.65|523.68|5155.33
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|S20Μ|GENERALI|1|811.33|0.00|811.33
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Α02Μα|GENERALI|1|3885.81|0.00|3885.81
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Α27Μ|ΕΦΚΑ|1|2524.63|359.31|2883.94
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Γ21Α|ΕΟΠΥΥ|1|4177.57|1446.03|5623.60
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Δ23Μ|ΕΟΠΥΥ|1|3127.77|0.00|3127.77
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Δ27Χ|ALLIANZ|1|889.47|2535.60|3425.07
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Ζ01Α|GENERALI|1|3637.11|0.00|3637.11
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Ζ22Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|504.33|840.60|1344.93
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Η05Μ|METLIFE|1|3951.12|0.00|3951.12
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Θ04Χ|ETHNIKI|1|3352.99|3007.20|6360.19
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Θ20Μ|INTERAMERICAN|1|1777.06|0.00|1777.06
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Κ12Μ|GENERALI|1|3907.77|0.00|3907.77
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Κ31Μ|METLIFE|1|4663.06|0.00|4663.06
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Κ32Μ|METLIFE|1|2836.16|102.78|2938.94
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Κ33Α|ΕΦΚΑ|1|2173.11|0.00|2173.11
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Κ39Χ|METLIFE|1|2008.05|206.97|2215.02
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Κ40Χ|ALLIANZ|1|3831.71|2596.11|6427.82
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Λ02Χ|GENERALI|1|2678.14|271.03|2949.17
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Λ26Α|GENERALI|1|1803.61|2480.22|4283.83
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Λ26Α|METLIFE|1|584.52|738.80|1323.32
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Μ67Μ|METLIFE|1|1896.61|0.00|1896.61
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Μ68Χ|INTERAMERICAN|1|1286.75|0.00|1286.75
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Ν04Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4233.55|525.44|4758.99
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Ν05Α|METLIFE|1|1768.03|1203.02|2971.05
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Ν22Α|METLIFE|1|2538.19|3890.90|6429.09
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Π41Μ|GENERALI|1|2452.57|0.00|2452.57
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Τ25Χ|ΕΟΠΥΥ|1|1814.49|0.00|1814.49
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Υ06Χ|METLIFE|1|2409.74|1275.75|3685.49
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Υ20Μβ|ΕΦΚΑ|1|1715.41|465.03|2180.44
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Υ20Χ|GENERALI|1|3312.98|124.51|3437.49
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Υ22Α|GENERALI|2|5547.58|1089.53|6637.11
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Φ62Μ|INTERAMERICAN|1|2152.14|0.00|2152.14
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Χ41Α|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3412.05|0.00|3412.05
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Ω03Α|ETHNIKI|1|2598.12|243.45|2841.57
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Ω31Α|ETHNIKI|1|2055.77|952.10|3007.87
|ΧΕΙΡΟΥΡΓΙΚΗ Β|2025|Ω33Α|GENERALI|1|3891.53|2248.51|6140.04
|ΨΥΧΙΑΤΡΙΚΗ|2021|Α21Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4638.55|0.00|4638.55
|ΨΥΧΙΑΤΡΙΚΗ|2021|Κ13Μ|INTERAMERICAN|1|2820.73|0.00|2820.73
|ΨΥΧΙΑΤΡΙΚΗ|2021|Μ04Μ|ALLIANZ|1|630.39|105.11|735.50
|ΨΥΧΙΑΤΡΙΚΗ|2021|Μ04Χ|INTERAMERICAN|1|2513.59|0.00|2513.59
|ΨΥΧΙΑΤΡΙΚΗ|2021|Ν27Μβ|METLIFE|1|4514.17|0.00|4514.17
|ΨΥΧΙΑΤΡΙΚΗ|2021|Ν38Μ|EUROLIFE|1|3442.66|379.72|3822.38
|ΨΥΧΙΑΤΡΙΚΗ|2021|Ο23Α|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|4468.30|0.00|4468.30
|ΨΥΧΙΑΤΡΙΚΗ|2021|Ρ05Μβ|ETHNIKI|1|4311.56|0.00|4311.56
|ΨΥΧΙΑΤΡΙΚΗ|2021|Σ22Μ|INTERAMERICAN|1|3751.62|0.00|3751.62
|ΨΥΧΙΑΤΡΙΚΗ|2021|Τ20Μ|INTERAMERICAN|1|3284.48|825.80|4110.28
|ΨΥΧΙΑΤΡΙΚΗ|2021|Υ27Μ|GENERALI|1|2006.27|0.00|2006.27
|ΨΥΧΙΑΤΡΙΚΗ|2022|Α22Μβ|ΕΟΠΥΥ|1|3969.08|77.91|4046.99
|ΨΥΧΙΑΤΡΙΚΗ|2022|Β05Α|ALLIANZ|1|2948.16|634.40|3582.56
|ΨΥΧΙΑΤΡΙΚΗ|2022|Η42Χ|INTERAMERICAN|1|3824.89|661.36|4486.25
|ΨΥΧΙΑΤΡΙΚΗ|2022|Θ21Α|ΕΟΠΥΥ|1|3249.28|282.89|3532.17
|ΨΥΧΙΑΤΡΙΚΗ|2022|Ν03Μ|ALLIANZ|1|3594.07|0.00|3594.07
|ΨΥΧΙΑΤΡΙΚΗ|2022|Ν12Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1611.05|0.00|1611.05
|ΨΥΧΙΑΤΡΙΚΗ|2022|Χ46Α|ETHNIKI|1|3867.07|0.00|3867.07
|ΨΥΧΙΑΤΡΙΚΗ|2023|Δ25Χ|EUROLIFE|1|1514.76|0.00|1514.76
|ΨΥΧΙΑΤΡΙΚΗ|2023|Θ02Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|2800.45|182.04|2982.49
|ΨΥΧΙΑΤΡΙΚΗ|2023|Μ77Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|970.02|0.00|970.02
|ΨΥΧΙΑΤΡΙΚΗ|2023|Ν05Α|INTERAMERICAN|1|1947.61|1694.32|3641.93
|ΨΥΧΙΑΤΡΙΚΗ|2023|Ξ22Α|ΕΦΚΑ|1|2907.08|447.69|3354.77
|ΨΥΧΙΑΤΡΙΚΗ|2024|S21Χ|ETHNIKI|1|2655.15|305.42|2960.57
|ΨΥΧΙΑΤΡΙΚΗ|2024|W13Α|ΕΟΠΥΥ|1|3110.55|1084.16|4194.71
|ΨΥΧΙΑΤΡΙΚΗ|2024|Β02Χ|ΕΟΠΥΥ|1|2924.30|0.00|2924.30
|ΨΥΧΙΑΤΡΙΚΗ|2024|Ε09Γ|ALLIANZ|1|4282.94|0.00|4282.94
|ΨΥΧΙΑΤΡΙΚΗ|2024|Η44Χ|INTERAMERICAN|1|4223.02|0.00|4223.02
|ΨΥΧΙΑΤΡΙΚΗ|2024|Κ10Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1403.91|0.00|1403.91
|ΨΥΧΙΑΤΡΙΚΗ|2024|Κ30Μ|GENERALI|1|1399.24|0.00|1399.24
|ΨΥΧΙΑΤΡΙΚΗ|2024|Κ37Χ|NN|1|4423.88|478.06|4901.94
|ΨΥΧΙΑΤΡΙΚΗ|2024|Κ38Μ|ΕΦΚΑ|1|4488.25|349.80|4838.05
|ΨΥΧΙΑΤΡΙΚΗ|2024|Κ41Χ|ΕΦΚΑ|1|2850.74|136.39|2987.13
|ΨΥΧΙΑΤΡΙΚΗ|2024|Μ02Χ|ETHNIKI|1|2028.86|500.22|2529.08
|ΨΥΧΙΑΤΡΙΚΗ|2024|Μ32Μβ|NN|1|1294.88|0.00|1294.88
|ΨΥΧΙΑΤΡΙΚΗ|2024|Μ65Χ|ΕΦΚΑ|1|1529.71|2085.92|3615.63
|ΨΥΧΙΑΤΡΙΚΗ|2024|Μ69Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1652.21|602.70|2254.91
|ΨΥΧΙΑΤΡΙΚΗ|2024|Ν20Μ|GENERALI|1|595.11|0.00|595.11
|ΨΥΧΙΑΤΡΙΚΗ|2024|Ν26Χ|ΕΦΚΑ|1|1929.69|239.27|2168.96
|ΨΥΧΙΑΤΡΙΚΗ|2024|Ο10Α|GENERALI|1|2997.52|833.40|3830.92
|ΨΥΧΙΑΤΡΙΚΗ|2024|Ο21Μ|ALLIANZ|1|2485.49|546.54|3032.03
|ΨΥΧΙΑΤΡΙΚΗ|2024|Ρ05Μβ|GENERALI|1|2957.70|0.00|2957.70
|ΨΥΧΙΑΤΡΙΚΗ|2024|Σ21Χ|ETHNIKI|1|4624.50|285.48|4909.98
|ΨΥΧΙΑΤΡΙΚΗ|2024|Τ27Μγ|GENERALI|1|2074.72|778.05|2852.77
|ΨΥΧΙΑΤΡΙΚΗ|2024|Υ05Χ|ΕΟΠΥΥ|1|608.16|0.00|608.16
|ΨΥΧΙΑΤΡΙΚΗ|2024|Υ07Χ|ΕΦΚΑ|1|4606.67|2297.60|6904.27
|ΨΥΧΙΑΤΡΙΚΗ|2024|Υ20Μα|EUROLIFE|1|1046.30|390.20|1436.50
|ΨΥΧΙΑΤΡΙΚΗ|2024|Υ22Μ|GENERALI|1|2916.62|0.00|2916.62
|ΨΥΧΙΑΤΡΙΚΗ|2024|Υ27Μ|ETHNIKI|1|3898.80|0.00|3898.80
|ΨΥΧΙΑΤΡΙΚΗ|2024|Υ27Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|801.13|0.00|801.13
|ΨΥΧΙΑΤΡΙΚΗ|2024|Φ22Χ|INTERAMERICAN|1|2741.77|709.20|3450.97
|ΨΥΧΙΑΤΡΙΚΗ|2024|Φ24Μ|GENERALI|1|2970.15|0.00|2970.15
|ΨΥΧΙΑΤΡΙΚΗ|2024|Ω35Α|ALLIANZ|1|4583.48|508.20|5091.68
|ΨΥΧΙΑΤΡΙΚΗ|2024|Ω36Χ|ETHNIKI|1|2218.46|177.45|2395.91
|ΨΥΧΙΑΤΡΙΚΗ|2024|Ω36Χ|METLIFE|1|2067.13|508.92|2576.05
|ΨΥΧΙΑΤΡΙΚΗ|2025|S23Μ|ΕΟΠΥΥ|1|933.83|0.00|933.83
|ΨΥΧΙΑΤΡΙΚΗ|2025|Α20Χ|NN|1|4756.92|464.20|5221.12
|ΨΥΧΙΑΤΡΙΚΗ|2025|Α22Μβ|NN|1|2629.10|0.00|2629.10
|ΨΥΧΙΑΤΡΙΚΗ|2025|Α22Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|2230.65|278.80|2509.45
|ΨΥΧΙΑΤΡΙΚΗ|2025|Δ20Χ|ALLIANZ|1|969.48|0.00|969.48
|ΨΥΧΙΑΤΡΙΚΗ|2025|Δ27Χ|GENERALI|1|2189.63|376.86|2566.49
|ΨΥΧΙΑΤΡΙΚΗ|2025|Ε12Α|ALLIANZ|1|3434.53|1024.24|4458.77
|ΨΥΧΙΑΤΡΙΚΗ|2025|Η42Χ|NN|1|1864.77|747.23|2612.00
|ΨΥΧΙΑΤΡΙΚΗ|2025|Θ20Χ|INTERAMERICAN|1|1564.26|124.94|1689.20
|ΨΥΧΙΑΤΡΙΚΗ|2025|Θ23Χ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|1028.03|637.23|1665.26
|ΨΥΧΙΑΤΡΙΚΗ|2025|Κ05Χ|NN|1|1313.44|0.00|1313.44
|ΨΥΧΙΑΤΡΙΚΗ|2025|Κ07Μα|ΕΦΚΑ|1|4082.43|0.00|4082.43
|ΨΥΧΙΑΤΡΙΚΗ|2025|Κ13Χ|INTERAMERICAN|1|2194.72|799.56|2994.28
|ΨΥΧΙΑΤΡΙΚΗ|2025|Κ16Μ|ΑΝΑΣΦΑΛΙΣΤΟΣ|1|3802.34|0.00|3802.34
|ΨΥΧΙΑΤΡΙΚΗ|2025|Κ33Α|ALLIANZ|1|1685.87|53.59|1739.46
|ΨΥΧΙΑΤΡΙΚΗ|2025|Κ41Μ|ETHNIKI|1|2701.86|0.00|2701.86
|ΨΥΧΙΑΤΡΙΚΗ|2025|Λ02Μ|ETHNIKI|1|4724.22|2554.11|7278.33
|ΨΥΧΙΑΤΡΙΚΗ|2025|Λ03Μ|INTERAMERICAN|1|3677.01|185.38|3862.39
|ΨΥΧΙΑΤΡΙΚΗ|2025|Μ12Μβ|NN|1|4667.58|0.00|4667.58
|ΨΥΧΙΑΤΡΙΚΗ|2025|Μ27Χ|NN|1|768.74|452.65|1221.39
|ΨΥΧΙΑΤΡΙΚΗ|2025|Μ30Α|INTERAMERICAN|1|2648.22|2281.29|4929.51
|ΨΥΧΙΑΤΡΙΚΗ|2025|Μ60Α|ΕΦΚΑ|1|3940.24|162.46|4102.70
|ΨΥΧΙΑΤΡΙΚΗ|2025|Μ64Μ|METLIFE|1|4051.44|0.00|4051.44
|ΨΥΧΙΑΤΡΙΚΗ|2025|Ν20Χ|ALLIANZ|1|3021.42|0.00|3021.42
|ΨΥΧΙΑΤΡΙΚΗ|2025|Π01Μ|ETHNIKI|1|1381.36|0.00|1381.36
|ΨΥΧΙΑΤΡΙΚΗ|2025|Σ03Μ|GENERALI|1|2777.94|0.00|2777.94
|ΨΥΧΙΑΤΡΙΚΗ|2025|Τ25Μα|GENERALI|1|1051.25|0.00|1051.25
|ΨΥΧΙΑΤΡΙΚΗ|2025|Φ40Α|METLIFE|1|759.11|473.06|1232.17
|ΨΥΧΙΑΤΡΙΚΗ|2025|Φ60Μ|ΕΟΠΥΥ|1|1339.14|676.76|2015.90
|ΨΥΧΙΑΤΡΙΚΗ|2025|Χ47Α|ETHNIKI|1|2316.89|0.00|2316.89
|ΨΥΧΙΑΤΡΙΚΗ|2025|Ω04Μ|INTERAMERICAN|1|4275.47|2354.67|6630.14
